open_time,volume,open,high,low,close
1623240900,795.861,35140.0,35230.0,35011.0,35051.5
1623241800,1124.702,35051.5,35121.0,34866.0,34977.0
1623242700,1033.959,34977.0,34984.5,34782.0,34850.0
1623243600,1141.196,34850.0,35110.5,34752.0,35044.5
1623244500,824.311,35044.5,35112.5,34847.0,34885.0
1623245400,742.698,34885.0,34997.0,34756.0,34835.5
1623246300,515.326,34835.5,35033.5,34772.5,35033.0
1623247200,1644.429,35033.0,35297.5,34930.0,35133.5
1623248100,1076.514,35133.5,35134.0,34862.5,34917.5
1623249000,686.274,34917.5,35123.0,34917.5,35094.5
1623249900,2595.239,35094.5,35168.0,34555.0,34625.5
1623250800,5766.46,34625.5,36050.0,34625.0,35618.0
1623251700,5052.936,35618.0,36717.0,35618.0,36348.0
1623252600,2081.71,36348.0,36579.5,36283.5,36313.5
1623253500,1448.348,36313.5,36552.5,36251.0,36321.0
1623254400,2245.93,36321.0,36445.0,36086.5,36274.5
1623255300,913.173,36274.5,36409.5,36274.0,36341.0
1623256200,1829.916,36341.0,36682.0,36241.0,36611.0
1623257100,846.953,36611.0,36712.5,36475.5,36518.5
1623258000,733.41,36518.5,36640.0,36490.0,36640.0
1623258900,1927.729,36640.0,37018.5,36500.0,36515.5
1623259800,1069.724,36515.5,36563.5,36300.0,36517.0
1623260700,606.896,36517.0,36600.0,36354.0,36582.5
1623261600,985.59,36582.5,36830.0,36412.0,36543.0
1623262500,915.566,36543.0,36543.0,36268.0,36316.5
1623263400,1872.161,36316.5,36352.0,35850.0,35983.0
1623264300,1003.442,35983.0,36241.0,35910.5,35911.0
1623265200,746.716,35911.0,36084.5,35703.5,35750.0
1623266100,776.228,35750.0,36182.0,35688.0,36106.5
1623267000,480.198,36106.5,36229.0,36066.0,36229.0
1623267900,950.096,36229.0,36468.0,36009.5,36288.0
1623268800,360.121,36288.0,36380.5,36200.0,36276.0
1623269700,374.156,36276.0,36325.0,36162.5,36281.0
1623270600,593.667,36281.0,36540.0,36264.5,36453.0
1623271500,244.274,36453.0,36482.0,36380.0,36409.0
1623272400,244.982,36409.0,36619.5,36400.0,36565.0
1623273300,629.305,36565.0,36621.0,36221.5,36275.5
1623274200,406.516,36275.5,36690.5,36275.5,36644.5
1623275100,418.382,36644.5,36782.0,36594.0,36665.5
1623276000,334.252,36665.5,36713.0,36535.5,36686.0
1623276900,1787.435,36686.0,37424.0,36686.0,37219.0
1623277800,562.293,37219.0,37274.0,36976.5,37140.5
1623278700,416.435,37140.5,37259.5,37093.5,37139.0
1623279600,672.062,37139.0,37466.5,37005.0,37307.0
1623280500,544.136,37307.0,37443.0,37175.0,37434.0
1623281400,696.394,37434.0,37556.0,37377.5,37428.0
1623282300,563.573,37428.0,37487.5,37280.0,37414.5
1623283200,2521.018,37414.5,37699.0,37034.5,37095.0
1623284100,1125.134,37095.0,37187.0,36872.0,37150.0
1623285000,457.415,37150.0,37250.0,36978.5,37046.5
1623285900,514.973,37046.5,37149.0,36950.0,36961.5
1623286800,531.202,36961.5,37350.0,36961.0,37256.0
1623287700,251.09,37256.0,37256.5,37137.0,37185.0
1623288600,316.098,37185.0,37190.0,37025.0,37072.5
1623289500,586.34,37072.5,37150.0,36878.5,36883.0
1623290400,628.08,36883.0,36933.5,36766.0,36876.5
1623291300,457.566,36876.5,37065.0,36846.0,36930.0
1623292200,336.336,36930.0,37010.0,36850.0,36937.0
1623293100,409.238,36937.0,37086.5,36895.0,37086.5
1623294000,835.6,37086.5,37388.0,37086.5,37365.0
1623294900,555.66,37365.0,37431.0,37208.0,37219.5
1623295800,561.976,37219.5,37274.0,36990.0,37020.0
1623296700,437.823,37020.0,37099.0,36950.5,36959.5
1623297600,512.656,36959.5,37212.0,36910.0,37190.5
1623298500,463.556,37190.5,37202.5,36869.5,36874.5
1623299400,861.499,36874.5,36943.0,36673.0,36709.0
1623300300,518.401,36709.0,36856.0,36708.5,36807.0
1623301200,571.183,36807.0,36948.0,36738.0,36854.0
1623302100,1408.917,36854.0,36916.5,36555.5,36625.5
1623303000,880.561,36625.5,36758.0,36536.5,36661.5
1623303900,492.716,36661.5,36863.5,36600.0,36799.5
1623304800,490.131,36799.5,36800.0,36553.0,36601.5
1623305700,488.101,36601.5,36758.5,36587.5,36758.5
1623306600,819.23,36758.5,37025.0,36655.0,36695.5
1623307500,408.737,36695.5,36846.0,36611.0,36742.0
1623308400,492.539,36742.0,36878.5,36640.0,36853.5
1623309300,603.274,36853.5,36947.5,36768.5,36841.5
1623310200,359.062,36841.5,36841.5,36730.0,36790.0
1623311100,431.999,36790.0,36971.0,36790.0,36946.5
1623312000,468.223,36946.5,36946.5,36700.0,36797.0
1623312900,380.255,36797.0,36917.0,36729.5,36811.5
1623313800,2072.487,36811.5,36834.0,36375.0,36471.0
1623314700,1061.807,36471.0,36523.0,36322.0,36402.0
1623315600,893.47,36402.0,36457.5,36241.5,36309.5
1623316500,374.938,36309.5,36423.0,36309.5,36410.5
1623317400,3316.875,36410.5,37270.0,36399.0,37114.0
1623318300,1628.152,37114.0,37528.0,37036.0,37382.5
1623319200,4663.199,37382.5,38440.5,37269.0,38103.5
1623320100,620.611,38103.5,38277.0,38060.0,38120.5
1623321000,627.44,38120.5,38252.0,38028.5,38071.5
1623321900,1411.402,38071.5,38088.5,37777.0,37829.5
1623322800,1149.652,37829.5,38154.5,37771.0,38011.0
1623323700,436.879,38011.0,38034.0,37851.5,37858.0
1623324600,626.677,37858.0,37858.0,37710.0,37843.5
1623325500,662.275,37843.5,37950.0,37683.5,37825.5
1623326400,926.429,37825.5,37887.0,37600.5,37710.5
1623327300,823.228,37710.5,37729.5,37410.0,37444.5
1623328200,990.779,37444.5,37691.5,37411.0,37633.0
1623329100,1109.455,37633.0,37951.0,37633.0,37773.0
1623330000,640.467,37773.0,37802.5,37603.0,37720.0
1623330900,511.884,37720.0,37720.0,37480.0,37559.0
1623331800,681.597,37559.0,37779.0,37480.0,37714.5
1623332700,631.996,37714.5,37892.5,37712.5,37821.0
1623333600,4137.852,37821.0,38175.0,37036.0,37461.5
1623334500,1624.104,37461.5,37570.0,37182.0,37311.0
1623335400,1021.705,37311.0,37350.0,37112.0,37219.0
1623336300,2756.586,37219.0,37267.0,36786.0,37000.5
1623337200,1180.186,37000.5,37226.0,36883.5,37071.0
1623338100,693.766,37071.0,37178.0,36975.0,37042.5
1623339000,1055.082,37042.5,37072.5,36776.5,36866.5
1623339900,1126.015,36866.5,36933.0,36636.0,36904.5
1623340800,1854.193,36904.5,37150.0,36687.0,36829.0
1623341700,585.651,36829.0,36877.5,36722.5,36745.5
1623342600,741.272,36745.5,37028.0,36678.5,36937.5
1623343500,400.459,36937.5,36956.0,36765.0,36821.0
1623344400,1054.825,36821.0,36902.0,36561.0,36582.5
1623345300,1173.645,36582.5,36739.0,36255.5,36380.5
1623346200,2676.402,36380.5,36717.5,36153.5,36299.5
1623347100,644.424,36299.5,36550.0,36281.5,36464.5
1623348000,507.097,36464.5,36676.0,36425.5,36625.0
1623348900,522.512,36625.0,36844.0,36586.0,36724.0
1623349800,480.324,36724.0,36736.0,36476.0,36665.0
1623350700,324.639,36665.0,36762.0,36531.0,36741.0
1623351600,540.695,36741.0,36841.0,36500.0,36594.0
1623352500,346.17,36594.0,36594.0,36419.5,36473.0
1623353400,492.01,36473.0,36665.0,36342.0,36631.0
1623354300,389.1,36631.0,36764.0,36535.0,36673.0
1623355200,794.459,36673.0,36684.5,36141.5,36198.0
1623356100,1663.613,36198.0,36251.0,35883.0,36059.0
1623357000,1130.964,36059.0,36119.5,35819.0,36101.0
1623357900,767.097,36101.0,36504.0,36100.5,36491.5
1623358800,425.67,36491.5,36519.0,36182.0,36212.0
1623359700,778.831,36212.0,36720.0,36212.0,36630.0
1623360600,368.866,36630.0,36712.0,36569.5,36665.5
1623361500,325.292,36665.5,36712.5,36582.5,36689.5
1623362400,582.159,36689.5,36896.5,36605.0,36864.5
1623363300,764.267,36864.5,37085.5,36729.5,36785.0
1623364200,391.852,36785.0,36799.5,36605.5,36700.0
1623365100,307.605,36700.0,36874.0,36681.0,36848.0
1623366000,293.308,36848.0,36914.5,36744.5,36848.5
1623366900,225.952,36848.5,36870.0,36750.0,36786.5
1623367800,288.089,36786.5,36973.5,36786.0,36880.0
1623368700,501.895,36880.0,36892.5,36617.0,36689.5
1623369600,2272.539,36689.5,37240.0,36341.0,37030.0
1623370500,831.137,37030.0,37202.0,36683.0,36693.5
1623371400,941.582,36693.5,36763.0,36425.0,36599.0
1623372300,407.515,36599.0,36659.0,36361.0,36434.5
1623373200,1097.77,36434.5,36513.5,36103.0,36237.0
1623374100,886.786,36237.0,36325.5,35944.5,36101.0
1623375000,476.717,36101.0,36310.0,36100.5,36272.0
1623375900,557.478,36272.0,36434.0,36219.0,36312.0
1623376800,526.478,36312.0,36323.0,36028.5,36125.5
1623377700,458.253,36125.5,36210.0,35984.0,36136.0
1623378600,335.734,36136.0,36314.5,36124.0,36220.0
1623379500,324.581,36220.0,36350.0,36200.0,36336.5
1623380400,1848.048,36336.5,36771.0,36336.5,36663.0
1623381300,498.429,36663.0,36893.0,36632.5,36632.5
1623382200,322.694,36632.5,36652.0,36555.0,36652.0
1623383100,285.387,36652.0,36751.5,36626.0,36738.0
1623384000,477.181,36738.0,36871.0,36720.0,36780.5
1623384900,350.857,36780.5,36781.0,36631.5,36658.5
1623385800,658.532,36658.5,37000.0,36658.5,36899.5
1623386700,653.416,36899.5,37120.0,36872.0,37007.5
1623387600,1068.699,37007.5,37308.5,37007.0,37172.0
1623388500,594.352,37172.0,37350.0,37043.0,37043.5
1623389400,752.936,37043.5,37116.5,36887.0,37097.0
1623390300,319.745,37097.0,37138.5,36980.0,36980.5
1623391200,1385.227,36980.5,37005.0,36700.0,36816.0
1623392100,503.709,36816.0,36817.0,36623.0,36720.0
1623393000,344.164,36720.0,36808.0,36677.0,36691.0
1623393900,516.736,36691.0,36765.5,36456.0,36519.0
1623394800,651.734,36519.0,36609.0,36410.0,36512.0
1623395700,591.602,36512.0,36744.5,36512.0,36696.5
1623396600,1556.833,36696.5,37151.5,36685.0,37035.0
1623397500,989.615,37035.0,37168.5,36826.5,37129.0
1623398400,1068.349,37129.0,37293.5,36984.0,37060.5
1623399300,629.872,37060.5,37176.0,36972.5,37119.5
1623400200,586.097,37119.5,37144.5,36920.0,36989.5
1623401100,415.908,36989.5,37087.5,36950.0,37005.0
1623402000,519.68,37005.0,37214.0,36986.0,37214.0
1623402900,773.212,37214.0,37363.0,37098.5,37312.5
1623403800,872.041,37312.5,37447.0,37040.5,37082.0
1623404700,470.308,37082.0,37086.5,36963.0,37035.5
1623405600,1610.726,37035.5,37546.5,37033.5,37351.5
1623406500,493.568,37351.5,37463.5,37296.5,37361.5
1623407400,845.851,37361.5,37656.5,37350.0,37633.0
1623408300,745.044,37633.0,37633.0,37387.0,37450.0
1623409200,338.408,37450.0,37493.0,37419.5,37440.0
1623410100,1069.581,37440.0,37513.5,37166.5,37279.5
1623411000,429.595,37279.5,37405.0,37213.0,37362.0
1623411900,272.391,37362.0,37410.0,37267.5,37366.0
1623412800,984.209,37366.0,37472.0,37082.0,37163.5
1623413700,576.789,37163.5,37222.0,37030.0,37179.5
1623414600,703.323,37179.5,37294.0,37137.5,37201.0
1623415500,645.034,37201.0,37383.5,37180.5,37297.0
1623416400,518.864,37297.0,37530.5,37297.0,37473.0
1623417300,552.592,37473.0,37579.5,37349.5,37393.5
1623418200,399.63,37393.5,37502.0,37350.0,37443.0
1623419100,362.805,37443.0,37516.5,37370.0,37420.0
1623420000,740.432,37420.0,37458.0,37240.5,37296.0
1623420900,660.069,37296.0,37326.5,37174.0,37196.0
1623421800,659.436,37196.0,37350.0,37135.0,37279.0
1623422700,292.35,37279.0,37308.5,37262.5,37269.0
1623423600,1592.321,37269.0,37269.5,36874.0,37013.5
1623424500,931.037,37013.5,37042.0,36855.5,36930.0
1623425400,488.146,36930.0,37020.0,36900.0,36915.5
1623426300,920.492,36915.5,36980.0,36767.0,36843.0
1623427200,638.518,36843.0,36958.0,36758.5,36923.5
1623428100,898.489,36923.5,36934.5,36597.5,36727.0
1623429000,1254.119,36727.0,36727.5,36530.0,36644.0
1623429900,812.236,36644.0,36787.0,36595.0,36657.5
1623430800,768.268,36657.5,36794.5,36593.0,36782.0
1623431700,741.07,36782.0,36904.0,36782.0,36784.0
1623432600,516.689,36784.0,36903.5,36722.0,36843.0
1623433500,427.034,36843.0,36931.0,36799.5,36899.5
1623434400,269.313,36899.5,36912.5,36783.5,36784.0
1623435300,248.011,36784.0,36907.0,36769.5,36828.0
1623436200,471.271,36828.0,36905.5,36750.0,36808.0
1623437100,1422.78,36808.0,37223.0,36786.5,37167.0
1623438000,440.742,37167.0,37224.0,37073.0,37124.5
1623438900,390.749,37124.5,37296.0,37124.5,37282.0
1623439800,429.034,37282.0,37387.0,37203.5,37270.5
1623440700,290.603,37270.5,37329.0,37149.5,37236.5
1623441600,165.395,37236.5,37348.0,37171.5,37327.5
1623442500,183.833,37327.5,37380.0,37225.5,37338.0
1623443400,271.437,37338.0,37429.0,37252.0,37260.0
1623444300,305.227,37260.0,37327.0,37130.5,37131.5
1623445200,273.139,37131.5,37270.5,37108.5,37240.5
1623446100,478.404,37240.5,37240.5,37037.0,37037.5
1623447000,652.725,37037.5,37038.0,36776.0,36819.0
1623447900,447.81,36819.0,36926.5,36779.0,36886.0
1623448800,429.119,36886.0,37049.5,36831.0,37002.0
1623449700,1100.336,37002.0,37380.0,36960.0,37329.5
1623450600,538.105,37329.5,37459.0,37290.0,37294.0
1623451500,335.716,37294.0,37435.5,37293.0,37311.0
1623452400,371.362,37311.0,37332.0,37148.0,37206.0
1623453300,489.428,37206.0,37239.0,36990.0,37045.0
1623454200,468.523,37045.0,37171.5,36933.5,37140.5
1623455100,715.316,37140.5,37376.5,37135.5,37294.0
1623456000,643.463,37294.0,37412.0,37100.0,37210.0
1623456900,664.661,37210.0,37249.0,37033.0,37086.0
1623457800,363.0,37086.0,37191.0,37001.0,37100.5
1623458700,439.232,37100.5,37180.0,36974.5,37057.5
1623459600,459.276,37057.5,37109.0,36940.0,37054.0
1623460500,1300.307,37054.0,37054.5,36440.0,36575.0
1623461400,1578.791,36575.0,36575.0,36299.5,36374.0
1623462300,1021.297,36374.0,36442.5,36184.5,36243.0
1623463200,885.832,36243.0,36363.5,36100.0,36109.0
1623464100,2946.233,36109.0,36166.5,35620.0,35800.0
1623465000,1385.949,35800.0,35978.5,35640.0,35945.0
1623465900,1640.257,35945.0,35972.5,35417.5,35530.0
1623466800,1158.325,35530.0,35775.0,35487.5,35753.0
1623467700,825.055,35753.0,35869.0,35661.0,35760.0
1623468600,644.173,35760.0,35760.0,35541.0,35542.5
1623469500,1390.197,35542.5,35667.0,35300.0,35599.5
1623470400,1173.1,35599.5,35735.5,35358.0,35589.0
1623471300,487.149,35589.0,35596.0,35380.0,35442.0
1623472200,1206.323,35442.0,35499.5,35185.0,35228.0
1623473100,833.708,35228.0,35320.0,35120.0,35247.5
1623474000,881.25,35247.5,35335.0,35150.0,35333.5
1623474900,828.871,35333.5,35472.0,35290.5,35370.0
1623475800,558.878,35370.0,35426.0,35199.5,35229.0
1623476700,1186.781,35229.0,35266.0,35022.0,35180.0
1623477600,816.674,35180.0,35322.0,35109.5,35312.5
1623478500,522.97,35312.5,35350.0,35215.0,35279.0
1623479400,648.07,35279.0,35279.0,35101.0,35150.0
1623480300,639.386,35150.0,35307.5,35150.0,35290.5
1623481200,1222.922,35290.5,35550.0,35290.5,35404.0
1623482100,409.107,35404.0,35404.5,35327.5,35379.5
1623483000,389.695,35379.5,35510.0,35379.5,35480.0
1623483900,923.023,35480.0,35480.5,35231.5,35293.5
1623484800,947.235,35293.5,35395.0,35155.0,35374.0
1623485700,438.244,35374.0,35400.0,35278.5,35297.5
1623486600,487.759,35297.5,35327.0,35201.0,35285.0
1623487500,645.465,35285.0,35287.5,35111.0,35172.5
1623488400,1233.637,35172.5,35315.0,35032.5,35287.0
1623489300,532.164,35287.0,35375.0,35242.0,35280.5
1623490200,448.549,35280.5,35289.5,35153.0,35188.0
1623491100,526.063,35188.0,35263.5,35105.5,35237.0
1623492000,1613.355,35237.0,35279.0,34666.0,34829.5
1623492900,2191.954,34829.5,34931.0,34630.0,34906.5
1623493800,4403.864,34906.5,35815.0,34906.5,35641.0
1623494700,1540.849,35641.0,35869.5,35612.0,35643.0
1623495600,581.633,35643.0,35679.0,35541.5,35583.5
1623496500,746.357,35583.5,35627.0,35410.0,35421.0
1623497400,418.459,35421.0,35485.0,35396.5,35457.5
1623498300,788.326,35457.5,35678.5,35457.5,35578.5
1623499200,576.633,35578.5,35750.0,35507.5,35692.5
1623500100,390.494,35692.5,35757.5,35607.5,35691.5
1623501000,1957.065,35691.5,36180.0,35658.0,36027.5
1623501900,667.057,36027.5,36050.0,35887.0,36012.0
1623502800,483.753,36012.0,36045.5,35825.0,35862.0
1623503700,264.815,35862.0,35905.0,35822.5,35851.0
1623504600,296.8,35851.0,35929.5,35850.5,35920.5
1623505500,593.597,35920.5,36036.0,35920.0,35980.0
1623506400,1230.693,35980.0,35980.0,35627.5,35672.0
1623507300,1354.382,35672.0,35687.5,35476.0,35664.0
1623508200,604.231,35664.0,35705.5,35567.0,35635.0
1623509100,452.636,35635.0,35705.0,35600.5,35653.0
1623510000,1195.114,35653.0,35817.0,35500.0,35524.5
1623510900,924.716,35524.5,35532.0,35337.5,35440.5
1623511800,319.508,35440.5,35525.0,35440.5,35472.5
1623512700,566.843,35472.5,35524.0,35357.0,35387.0
1623513600,690.769,35387.0,35540.5,35305.0,35422.5
1623514500,480.748,35422.5,35572.5,35405.0,35520.5
1623515400,490.861,35520.5,35540.0,35428.0,35429.5
1623516300,341.115,35429.5,35525.0,35423.5,35518.5
1623517200,266.69,35518.5,35568.5,35448.0,35475.5
1623518100,369.624,35475.5,35501.5,35382.0,35460.0
1623519000,862.257,35460.0,35777.0,35460.0,35680.5
1623519900,149.864,35680.5,35740.0,35657.0,35698.5
1623520800,454.417,35698.5,35884.0,35646.0,35788.0
1623521700,344.461,35788.0,35842.0,35732.5,35775.5
1623522600,267.737,35775.5,35925.0,35750.0,35885.0
1623523500,177.723,35885.0,35949.0,35866.0,35877.5
1623524400,144.85,35877.5,35898.0,35837.5,35838.0
1623525300,324.333,35838.0,35849.5,35701.0,35730.5
1623526200,222.297,35730.5,35790.5,35670.5,35715.5
1623527100,290.118,35715.5,35762.0,35664.0,35703.5
1623528000,258.465,35703.5,35836.0,35703.5,35830.0
1623528900,396.024,35830.0,35911.0,35811.0,35840.0
1623529800,786.18,35840.0,36063.5,35840.0,35936.0
1623530700,206.1,35936.0,36072.0,35926.0,35937.5
1623531600,255.139,35937.5,35970.5,35830.5,35923.5
1623532500,270.249,35923.5,35980.0,35841.5,35912.5
1623533400,485.116,35912.5,35921.5,35741.5,35771.5
1623534300,298.644,35771.5,35874.0,35750.0,35796.0
1623535200,268.148,35796.0,35949.5,35796.0,35848.0
1623536100,518.0,35848.0,35850.5,35558.5,35634.0
1623537000,277.201,35634.0,35692.5,35532.0,35627.0
1623537900,231.039,35627.0,35721.0,35572.0,35680.5
1623538800,290.544,35680.5,35812.0,35670.0,35811.5
1623539700,234.49,35811.5,35812.0,35757.5,35786.5
1623540600,319.1,35786.5,35786.5,35645.5,35709.5
1623541500,575.601,35709.5,35709.5,35418.0,35525.0
1623542400,642.802,35525.0,35591.0,35390.0,35450.5
1623543300,561.395,35450.5,35523.5,35344.0,35450.0
1623544200,457.754,35450.0,35546.0,35413.0,35495.0
1623545100,550.069,35495.0,35745.0,35494.5,35710.0
1623546000,727.546,35710.0,35875.0,35700.5,35760.5
1623546900,290.547,35760.5,35793.5,35657.0,35714.0
1623547800,181.072,35714.0,35760.5,35657.5,35677.0
1623548700,239.772,35677.0,35820.0,35676.5,35771.0
1623549600,362.862,35771.0,35802.5,35633.0,35682.0
1623550500,456.587,35682.0,35682.0,35545.5,35595.0
1623551400,292.34,35595.0,35610.5,35516.0,35553.5
1623552300,514.31,35553.5,35569.0,35420.0,35477.0
1623553200,1134.65,35477.0,35477.0,35211.0,35267.0
1623554100,1699.894,35267.0,35267.0,34810.5,34968.5
1623555000,720.936,34968.5,35060.0,34850.0,35007.0
1623555900,722.494,35007.0,35090.5,34886.5,34886.5
1623556800,1035.045,34886.5,35020.0,34761.5,34966.0
1623557700,464.756,34966.0,35017.0,34908.5,34965.0
1623558600,308.193,34965.0,34997.5,34888.0,34978.0
1623559500,758.546,34978.0,35229.0,34935.5,35156.0
1623560400,658.227,35156.0,35179.0,34934.0,34956.0
1623561300,650.347,34956.0,35060.0,34838.5,35016.0
1623562200,416.7,35016.0,35131.5,34970.5,35016.5
1623563100,491.6,35016.5,35029.0,34914.5,34969.5
1623564000,685.446,34969.5,35065.5,34894.0,35045.0
1623564900,522.016,35045.0,35088.5,34984.5,35078.5
1623565800,445.058,35078.5,35141.0,35076.5,35124.5
1623566700,1097.506,35124.5,35378.5,35123.0,35342.0
1623567600,557.729,35342.0,35342.5,35248.0,35323.5
1623568500,637.467,35323.5,35456.5,35302.5,35350.0
1623569400,417.361,35350.0,35403.0,35266.0,35278.0
1623570300,574.295,35278.0,35291.5,35226.0,35254.5
1623571200,421.42,35254.5,35354.0,35249.5,35291.5
1623572100,613.308,35291.5,35348.0,35177.0,35348.0
1623573000,1444.643,35348.0,35741.5,35335.5,35572.0
1623573900,304.967,35572.0,35585.0,35500.5,35585.0
1623574800,483.583,35585.0,35680.0,35535.5,35550.0
1623575700,315.877,35550.0,35596.5,35478.0,35514.0
1623576600,268.625,35514.0,35637.5,35490.5,35601.5
1623577500,791.707,35601.5,35866.0,35560.0,35803.0
1623578400,356.165,35803.0,35833.0,35710.0,35735.0
1623579300,550.638,35735.0,35928.5,35692.0,35851.0
1623580200,435.432,35851.0,35900.0,35768.0,35897.0
1623581100,1068.479,35897.0,36040.0,35881.0,35937.0
1623582000,448.838,35937.0,36050.0,35914.0,35956.5
1623582900,347.722,35956.5,35999.0,35881.0,35895.0
1623583800,734.39,35895.0,35895.5,35750.0,35758.0
1623584700,443.983,35758.0,35855.0,35721.0,35855.0
1623585600,1509.337,35855.0,36100.5,35815.0,35968.5
1623586500,487.289,35968.5,36005.0,35818.0,35818.0
1623587400,440.907,35818.0,35907.5,35754.5,35814.5
1623588300,658.298,35814.5,35964.5,35814.0,35849.0
1623589200,519.549,35849.0,35918.0,35753.5,35900.5
1623590100,329.214,35900.5,35959.5,35840.0,35951.0
1623591000,495.67,35951.0,36026.0,35857.0,35969.0
1623591900,472.803,35969.0,36014.5,35825.0,35843.5
1623592800,538.267,35843.5,35970.0,35830.0,35840.0
1623593700,829.868,35840.0,35840.0,35656.0,35744.5
1623594600,615.875,35744.5,35846.0,35729.0,35807.0
1623595500,309.969,35807.0,35860.0,35735.5,35744.0
1623596400,556.219,35744.0,35918.0,35720.0,35885.0
1623597300,340.327,35885.0,35885.0,35804.5,35811.5
1623598200,338.012,35811.5,35921.5,35798.5,35863.5
1623599100,638.453,35863.5,36032.0,35838.5,36002.0
1623600000,2546.607,36002.0,36530.0,35945.0,36446.0
1623600900,3259.188,36446.0,36944.0,36388.0,36820.0
1623601800,2017.472,36820.0,37166.0,36809.0,37090.0
1623602700,879.443,37090.0,37102.5,36943.0,36992.5
1623603600,842.025,36992.5,37069.0,36852.0,36980.5
1623604500,1077.534,36980.5,37234.0,36956.0,37163.0
1623605400,1306.58,37163.0,37504.0,37090.5,37302.5
1623606300,1037.358,37302.5,37439.5,37275.0,37288.5
1623607200,445.934,37288.5,37386.5,37251.5,37379.5
1623608100,1229.76,37379.5,37607.0,37366.5,37489.5
1623609000,687.851,37489.5,37500.0,37324.0,37371.0
1623609900,372.72,37371.0,37482.5,37341.5,37482.5
1623610800,328.168,37482.5,37500.0,37370.0,37411.5
1623611700,304.211,37411.5,37412.0,37300.0,37373.0
1623612600,461.845,37373.0,37540.0,37373.0,37521.5
1623613500,1038.557,37521.5,37755.5,37521.0,37649.0
1623614400,6984.097,37649.0,39342.0,37641.0,38954.5
1623615300,1391.792,38954.5,39077.5,38670.5,38754.0
1623616200,610.369,38754.0,38900.0,38702.5,38800.5
1623617100,1126.216,38800.5,39372.0,38800.0,39270.0
1623618000,1147.057,39270.0,39308.0,38832.5,39050.5
1623618900,627.958,39050.5,39098.5,38915.0,39017.0
1623619800,485.421,39017.0,39200.0,39017.0,39109.5
1623620700,482.528,39109.5,39118.5,38900.0,38921.5
1623621600,665.212,38921.5,39080.0,38760.0,38785.5
1623622500,329.547,38785.5,38920.0,38750.5,38750.5
1623623400,436.435,38750.5,39040.0,38750.5,38911.5
1623624300,305.927,38911.5,38958.5,38848.5,38907.0
1623625200,455.966,38907.0,38907.0,38764.5,38800.0
1623626100,434.047,38800.0,38979.0,38800.0,38902.0
1623627000,261.032,38902.0,38938.5,38826.0,38826.0
1623627900,609.491,38826.0,39181.0,38808.0,39026.0
1623628800,1126.069,39026.0,39273.0,38820.0,38857.5
1623629700,502.968,38857.5,39066.0,38802.0,39058.0
1623630600,377.974,39058.0,39125.0,38936.5,39080.0
1623631500,389.923,39080.0,39186.5,39031.5,39108.5
1623632400,376.608,39108.5,39136.5,39000.0,39005.5
1623633300,499.856,39005.5,39293.5,39000.0,39266.0
1623634200,2853.991,39266.0,39815.0,39226.0,39360.5
1623635100,1078.949,39360.5,39424.0,39090.5,39193.0
1623636000,456.002,39193.0,39310.0,39111.5,39190.0
1623636900,950.381,39190.0,39190.0,38878.0,39010.5
1623637800,310.421,39010.5,39011.0,38933.0,38987.5
1623638700,209.491,38987.5,39037.5,38950.0,38987.0
1623639600,482.217,38987.0,39012.0,38866.0,38871.0
1623640500,413.824,38871.0,38996.0,38871.0,38883.5
1623641400,642.617,38883.5,38955.0,38772.0,38794.0
1623642300,674.393,38794.0,39092.0,38794.0,38995.0
1623643200,314.869,38995.0,39002.0,38819.0,38842.5
1623644100,1229.211,38842.5,39297.0,38842.5,39145.5
1623645000,358.159,39145.5,39341.0,39112.5,39278.5
1623645900,355.564,39278.5,39316.5,39181.5,39240.0
1623646800,592.177,39240.0,39404.5,39125.5,39359.5
1623647700,365.051,39359.5,39390.0,39256.5,39379.5
1623648600,736.337,39379.5,39569.0,39361.5,39401.5
1623649500,491.458,39401.5,39577.0,39381.5,39381.5
1623650400,599.145,39381.5,39457.5,39200.0,39219.5
1623651300,381.681,39219.5,39375.0,39170.0,39290.5
1623652200,344.346,39290.5,39343.0,39189.5,39316.0
1623653100,1231.19,39316.0,39732.0,39277.0,39567.5
1623654000,495.385,39567.5,39568.0,39465.0,39474.0
1623654900,381.745,39474.0,39611.5,39460.0,39604.0
1623655800,335.406,39604.0,39637.0,39525.0,39588.0
1623656700,380.39,39588.0,39588.0,39451.5,39535.0
1623657600,1456.481,39535.0,39610.0,39117.0,39174.0
1623658500,619.665,39174.0,39248.5,39050.5,39190.0
1623659400,604.148,39190.0,39309.5,39127.5,39128.0
1623660300,1120.29,39128.0,39195.0,38888.0,39042.0
1623661200,357.647,39042.0,39185.0,39020.0,39114.5
1623662100,1392.606,39114.5,39422.5,39077.0,39201.0
1623663000,389.806,39201.0,39250.5,39061.0,39160.0
1623663900,452.531,39160.0,39221.0,39086.5,39111.0
1623664800,269.195,39111.0,39190.0,39053.0,39188.0
1623665700,250.074,39188.0,39239.5,39164.0,39208.5
1623666600,179.077,39208.5,39282.0,39152.5,39259.5
1623667500,488.371,39259.5,39383.5,39259.5,39347.0
1623668400,349.795,39347.0,39419.5,39310.0,39337.5
1623669300,325.238,39337.5,39337.5,39160.5,39204.5
1623670200,302.918,39204.5,39220.0,39141.0,39168.0
